25	0-0 0-1 1-2 2-6 3-7 4-3 4-4 4-5 5-21 6-19 6-20 7-24 8-22 8-23 9-8 9-9 10-10 11-11 11-12 12-13 13-17 14-18 15-14 15-15 15-16 16-40 16-41 17-42 18-35 19-36 20-37 20-38 20-39 21-47 22-46 23-48 23-49 24-43 24-44 25-45 26-50 26-51 26-52 27-53 27-54 27-55 28-56 28-57 29-58 30-27 30-28 31-29 32-25 32-26 33-33 34-34 35-30 35-31 35-32 36-71 36-72 37-73 38-78 39-77 40-74 40-75 40-76 41-67 42-66 43-64 43-65 44-68 44-69 44-70 45-61 46-59 46-60 47-62 47-63 48-81 48-82 49-79 49-80 50-83 50-84 51-85 52-86 
26	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-8 8-7 9-10 10-9 11-11 12-12 12-13 13-18 14-19 15-20 16-14 16-15 17-16 18-17 19-17 20-24 21-23 22-21 23-22 24-25 25-26 26-27 26-28 27-30 28-29 29-32 30-31 31-33 31-34 32-35 33-36 34-37 35-40 35-41 36-42 37-38 38-39 39-45 40-46 41-47 42-43 42-44 43-50 43-51 44-52 45-48 45-49 46-53 47-53 48-54 49-55 50-56 51-57 52-58 53-59 54-60 55-61 56-62 57-63 58-64 59-65 60-66 60-67 61-68 62-69 63-70 64-71 65-72 65-73 66-74 67-75 68-76 
27	0-0 1-1 2-2 3-4 4-3 5-5 6-6 7-7 8-8 9-9 10-10 11-14 12-14 13-12 14-11 15-13 16-15 16-16 17-17 18-18 19-19 20-20 21-20 22-21 23-22 24-22 25-23 26-24 27-25 28-26 28-27 29-28 30-28 31-29 32-30 33-31 33-32 34-34 35-33 36-35 37-36 38-36 39-39 40-39 41-37 41-38 42-40 43-41 
28	0-0 1-1 2-2 3-4 4-3 5-5 6-6 7-7 7-8 8-9 9-10 10-11 11-12 11-13 12-14 13-15 14-16 15-17 
29	0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7 7-8 8-9 9-10 10-11 10-12 11-13 12-14 13-15 14-16 15-17 16-18 17-19 18-20 19-23 20-24 21-25 22-21 23-22 24-26 25-27 
30	0-0 1-1 2-2 3-3 3-4 4-6 5-5 6-7 7-8 8-9 8-10 9-11 10-12 11-13 11-14 12-15 13-18 14-19 15-16 15-17 16-20 17-22 18-21 19-23 20-23 21-24 21-25 22-26 22-27 23-31 24-32 25-33 25-34 26-30 27-28 27-29 28-37 29-38 30-39 31-35 32-36 33-40 33-41 34-42 35-43 36-44 37-45 38-46 39-47 40-48 41-49 41-50 42-53 43-54 44-55 45-56 46-51 46-52 47-57 48-58 
31	0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 9-11 10-12 11-13 12-14 13-15 13-16 14-18 15-17 16-19 17-20 18-21 19-22 19-23 20-24 
32	0-0 1-1 2-2 2-3 3-8 4-9 5-10 6-11 6-12 7-4 7-5 8-6 9-7 10-17 11-18 12-19 13-20 13-21 14-22 14-23 15-24 16-13 16-14 17-15 18-16 19-29 20-30 21-31 21-32 22-25 23-26 24-27 24-28 25-33 
33	0-0 1-1 2-2 3-4 4-3 5-6 6-5 7-7 8-7 9-8 10-9 11-11 12-10 13-12 14-12 15-13 16-14 17-15 18-17 19-16 20-22 21-23 22-18 23-19 24-20 25-21 26-24 27-24 28-25 29-26 30-27 31-28 32-29 33-30 34-31 35-32 36-33 
34	0-0 1-0 2-1 3-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-9 11-10 12-11 13-15 14-15 15-16 16-17 17-18 18-19 19-12 20-13 21-14 22-14 23-20 24-21 25-22 26-23 27-24 28-25 29-26 30-27 31-28 32-28 33-29 34-30 34-31 35-32 36-32 37-35 38-35 39-34 40-33 41-36 42-37 43-38 
35	0-0 1-1 2-2 3-3 4-4 5-6 6-5 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-15 15-14 16-16 17-17 18-18 19-19 20-20 21-24 22-24 23-21 23-22 23-23 24-25 25-26 26-26 27-27 28-27 29-28 30-29 31-30 32-31 33-31 34-32 35-33 36-33 37-34 38-35 38-36 39-37 40-37 41-38 42-39 42-40 43-41 44-42 45-44 46-43 47-45 
36	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-10 8-9 9-11 10-7 10-8 11-12 12-13 13-14 14-15 14-16 15-17 
37	0-0 1-1 2-3 3-2 4-4 5-5 5-6 5-7 6-8 7-8 8-9 9-10 9-11 10-12 10-13 10-14 11-22 12-21 13-19 13-20 14-15 14-16 15-17 16-18 17-32 18-30 18-31 19-26 20-25 21-23 21-24 22-27 22-28 22-29 23-33 24-34 25-35 26-36 26-37 27-40 28-40 29-38 29-39 30-41 30-42 31-46 31-47 32-48 33-43 33-44 34-45 35-49 36-50 37-51 37-52 38-53 38-54 
38	0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7 7-8 8-9 9-11 10-10 11-12 11-13 12-14 13-17 14-17 15-15 15-16 16-19 17-18 18-20 19-21 20-22 21-23 21-24 22-25 23-26 24-27 
39	0-1 1-0 2-2 3-4 4-3 5-5 6-6 6-7 7-8 8-9 8-10 9-11 10-12 11-12 12-13 13-14 14-15 14-16 15-17 16-18 17-19 18-20 19-21 20-22 21-24 22-23 23-25 24-26 24-27 25-32 26-33 27-28 28-29 29-30 30-31 31-38 32-38 33-36 33-37 34-34 34-35 35-39 36-40 36-41 37-42 37-43 38-44 39-45 40-46 41-47 
40	0-0 1-1 2-2 2-3 3-4 4-5 5-6 6-7 7-10 8-10 9-8 9-9 10-16 11-17 12-11 13-12 14-13 15-14 16-15 17-18 18-19 19-20 19-21 20-22 21-24 22-23 23-25 24-26 25-27 26-28 27-29 
41	0-0 1-1 2-4 3-2 3-3 4-7 5-5 5-6 6-8 7-9 7-10 8-11 9-12 10-13 11-14 12-16 13-15 14-17 14-18 15-22 16-21 17-19 17-20 18-23 18-24 19-25 20-26 21-27 22-28 23-29 24-29 25-31 26-30 27-32 27-33 28-36 29-37 30-38 31-39 32-34 32-35 33-40 33-41 34-42 35-43 36-43 37-45 38-44 39-46 39-47 40-49 41-48 42-50 43-51 44-52 45-53 46-58 47-58 48-56 48-57 49-54 50-55 51-59 51-60 52-62 53-61 54-63 55-64 56-65 57-66 57-67 
42	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-8 7-9 8-10 9-11 10-12 11-13 12-13 13-14 13-15 14-16 15-17 15-18 16-19 17-19 18-20 19-21 20-23 21-22 22-25 23-24 24-26 25-27 26-28 27-29 28-30 29-31 30-32 31-33 
43	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-6 8-6 9-10 10-10 11-11 12-7 13-8 14-9 15-9 16-12 17-13 18-14 
44	0-0 1-1 2-2 2-3 3-4 4-5 4-6 5-9 6-7 6-8 7-10 7-11 8-12 9-13 9-14 10-15 11-16 12-17 13-18 13-19 14-21 15-20 16-22 16-23 16-24 17-25 17-26 18-27 
45	0-0 1-0 2-1 3-2 3-3 4-5 5-4 6-6 7-7 8-10 9-11 10-8 10-9 11-12 12-12 13-13 14-14 14-15 15-18 16-18 17-16 17-17 18-19 19-20 20-21 21-23 22-22 23-24 23-25 24-26 25-27 26-28 27-30 28-29 29-31 30-32 31-32 32-33 32-34 33-35 34-35 35-36 36-37 37-38 38-39 38-40 
46	0-0 1-1 2-2 2-3 3-4 4-11 5-10 6-7 7-8 8-5 8-6 9-9 10-13 11-12 12-14 13-15 13-16 14-18 15-17 16-19 17-20 18-21 
47	0-0 1-1 2-2 3-3 4-6 5-6 6-5 7-4 8-9 9-9 10-7 11-8 12-12 13-12 14-10 14-11 15-14 16-13 17-16 18-15 19-18 20-17 21-19 22-21 23-20 24-23 25-22 26-24 27-25 28-26 29-27 
48	0-0 1-1 2-2 3-12 4-13 5-11 6-10 7-8 7-9 8-7 9-7 10-5 10-6 11-3 11-4 12-21 13-22 14-23 15-24 16-25 16-26 17-18 18-19 19-20 20-17 21-16 22-14 23-15 24-34 25-35 26-36 27-37 28-38 29-39 29-40 30-29 30-30 31-31 32-32 33-33 34-27 35-28 36-47 37-48 38-49 39-45 40-44 41-46 42-41 43-42 44-43 45-57 46-56 47-53 48-54 49-55 50-50 51-51 52-52 53-58 54-59 55-61 56-60 57-62 
49	0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-7 7-8 8-9 9-16 10-14 10-15 11-10 11-11 12-12 13-13 14-29 15-29 16-24 17-23 18-25 18-26 19-22 20-20 20-21 21-17 21-18 22-19 23-27 23-28 24-37 25-38 26-39 27-30 28-31 29-33 30-32 31-34 32-35 32-36 33-40 34-41 35-46 36-46 37-44 37-45 38-47 39-42 39-43 40-48 41-49 41-50 42-51 43-52 44-53 45-54 46-55 47-56 48-57 49-58 50-59 51-60 52-61 53-62 
50	0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-14 14-15 15-12 16-13 17-17 18-16 19-18 20-19 21-20 22-21 23-22 24-22 25-23 26-24 27-25 28-26 
51	0-1 1-0 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-12 10-13 11-9 12-10 13-11 14-14 15-15 16-16 17-17 
