13	0-0 1-1 2-3 3-4 4-5 5-6 6-7 7-8 8-8 13-11 
14	0-0 1-1 3-3 4-4 5-5 7-6 8-7 9-9 11-10 12-11 
15	4-3 
16	0-0 1-1 6-4 8-5 10-7 11-8 12-9 17-13 20-15 21-16 22-17 23-18 24-19 25-20 26-21 27-22 28-23 29-24 
17	0-0 1-1 2-3 3-4 4-5 7-6 12-9 13-10 14-11 
18	0-0 1-1 1-2 2-3 4-9 7-5 8-12 9-13 10-15 11-16 12-17 13-18 14-19 15-20 16-21 17-23 17-24 18-22 19-25 20-26 21-27 22-29 23-28 25-31 26-32 27-36 30-34 30-35 31-39 32-41 33-42 34-43 35-44 37-46 41-48 43-49 45-50 46-51 
19	2-1 3-2 4-2 5-3 6-4 7-4 10-6 11-7 13-8 14-9 
20	0-0 1-1 2-2 2-3 3-5 4-4 5-4 9-7 10-8 11-9 13-13 14-14 17-10 18-11 19-12 20-12 22-16 23-18 26-20 27-20 28-20 30-21 31-23 32-24 33-24 34-25 35-26 36-27 37-28 38-28 39-29 39-30 40-31 41-32 41-33 42-34 43-35 44-36 45-37 46-38 47-39 48-40 49-41 50-42 51-43 52-44 53-45 54-45 55-45 56-46 57-47 58-48 
21	0-0 1-0 2-0 3-1 4-2 5-3 6-4 7-5 8-6 9-7 10-8 11-9 14-13 15-14 15-15 17-18 18-19 20-21 21-22 22-23 23-24 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-30 32-31 33-32 34-33 
22	0-0 1-0 2-1 3-2 5-4 6-5 7-6 8-7 9-8 10-9 14-11 15-11 16-13 17-14 18-15 19-16 21-21 22-21 23-19 24-18 25-22 26-23 28-24 28-25 30-28 31-28 33-29 34-30 35-31 36-32 37-33 38-34 39-35 40-36 41-37 45-40 47-42 50-44 
23	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-8 8-8 9-7 11-9 12-9 13-10 14-11 15-12 16-13 17-13 18-14 19-15 21-15 22-16 23-17 
24	0-0 1-1 2-2 3-3 4-4 5-5 
25	3-0 4-1 5-2 9-5 10-6 
26	0-0 2-1 5-5 6-6 7-7 8-8 
27	0-0 1-3 2-4 3-7 5-8 
28	0-0 1-1 2-2 3-3 4-4 6-7 7-7 8-8 9-9 9-10 10-11 10-12 12-13 13-14 13-15 14-16 
29	0-0 2-3 5-4 
30	1-2 6-7 7-8 
31	0-0 1-1 2-3 3-4 4-2 5-5 
32	0-0 1-1 2-4 4-2 5-3 6-5 7-5 
33	0-0 15-9 16-10 17-18 19-19 21-20 22-21 23-22 24-23 25-24 
34	0-0 1-1 2-2 7-11 10-6 12-12 13-13 14-14 16-16 17-17 18-18 19-19 20-20 20-21 21-22 22-23 23-26 25-28 29-29 30-30 32-33 39-38 
35	3-1 4-2 5-5 6-6 8-8 9-9 10-10 10-11 11-12 12-13 13-14 14-15 15-17 17-18 18-20 19-21 20-23 21-22 25-29 30-34 
36	0-0 1-1 2-2 
37	0-0 1-1 2-2 3-3 4-3 5-4 6-5 8-7 9-8 10-9 11-10 12-11 13-13 14-14 17-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 25-25 26-26 27-27 27-28 28-29 29-29 30-30 31-31 32-32 33-33 34-34 34-35 35-36 36-37 37-38 
38	0-0 1-1 2-2 4-10 5-4 5-5 8-12 18-17 
39	0-0 6-4 7-5 8-6 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-15 19-16 20-17 21-18 22-19 24-21 25-22 26-23 29-25 30-28 
40	0-1 7-7 8-0 12-10 13-11 13-12 14-13 
41	0-0 2-2 3-3 4-4 5-5 6-6 
42	0-0 2-2 3-3 5-6 6-7 7-10 8-17 11-11 12-12 14-14 14-15 15-16 16-19 17-20 18-21 19-22 21-23 22-24 22-25 23-26 24-27 25-28 26-29 27-30 28-31 29-32 30-33 31-35 31-36 32-37 33-38 37-40 38-41 41-43 42-45 43-46 44-47 45-48 49-52 49-53 50-54 51-55 55-59 
43	0-0 1-1 2-2 3-3 4-4 5-6 7-7 8-8 9-9 12-12 16-14 17-15 18-16 19-17 24-22 
44	0-0 1-1 2-2 3-2 4-3 5-4 
45	0-0 1-0 3-1 6-7 
46	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 
47	0-0 0-1 1-2 1-3 2-4 3-5 3-6 
48	0-0 1-1 2-2 3-3 4-4 5-5 6-7 6-8 7-9 
49	0-0 1-1 4-4 5-5 6-6 7-7 9-8 14-13 16-15 17-16 
50	0-0 1-1 2-2 3-5 5-8 6-9 7-12 8-10 10-15 11-18 15-23 16-24 17-25 19-29 20-28 22-30 23-31 24-32 25-33 25-34 26-35 27-36 
51	3-6 4-6 5-8 6-9 8-1 10-2 11-3 14-4 16-5 17-10 
52	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 9-8 11-10 11-11 
53	1-0 2-1 3-2 4-4 5-3 9-8 11-9 12-10 
54	0-0 1-1 2-2 3-4 4-5 5-6 7-8 8-9 9-10 10-11 10-12 11-13 12-14 13-18 13-19 17-21 19-24 22-27 22-28 26-30 27-32 
55	0-0 2-5 6-2 7-3 8-4 9-7 10-8 11-9 12-10 13-10 14-11 15-12 15-14 16-15 
56	0-0 1-1 2-2 3-3 4-4 7-6 8-7 15-13 18-16 20-17 
57	0-0 1-1 2-2 3-3 4-4 6-5 7-6 8-7 9-8 10-9 11-10 15-13 16-14 17-15 17-16 18-17 20-18 21-19 22-20 23-21 24-22 25-23 26-24 27-25 28-26 29-27 30-28 30-29 31-30 32-31 33-31 34-32 35-33 36-34 37-35 38-36 40-38 41-39 42-40 44-41 44-42 45-43 46-44 47-45 49-46 50-48 51-48 52-49 53-50 54-50 55-51 56-52 57-52 58-52 59-53 60-54 61-55 62-56 62-57 63-58 64-59 65-60 66-61 66-62 67-63 68-64 70-65 71-66 72-67 73-68 74-69 75-70 76-71 77-72 78-73 79-74 80-75 
58	0-0 1-1 2-2 3-3 4-4 5-5 6-7 7-7 8-8 9-9 10-10 
59	0-0 0-1 4-4 5-6 6-7 7-8 8-10 
60	0-0 1-0 3-1 4-2 7-5 9-5 10-6 
61	0-0 1-1 2-3 2-4 3-5 4-6 5-7 6-7 7-8 8-10 11-13 12-14 13-15 16-17 17-16 18-16 19-18 20-21 21-22 22-23 25-23 26-24 
62	0-0 1-1 3-4 5-9 10-6 11-7 12-8 14-15 15-11 16-12 17-13 18-17 18-18 19-19 20-21 21-20 22-20 23-23 26-26 27-26 28-27 29-28 30-29 
63	0-0 1-2 9-10 
64	0-0 1-0 2-0 3-1 4-2 5-3 6-4 9-5 10-5 13-9 18-11 20-13 20-14 21-15 21-16 22-17 23-17 24-18 25-19 26-20 27-21 28-22 29-23 
65	0-0 1-1 2-2 3-2 4-3 5-4 6-4 7-5 8-6 9-6 10-7 11-8 12-9 13-10 14-11 15-12 16-13 17-14 17-15 17-16 17-17 18-18 19-19 20-20 21-21 
66	0-0 1-1 1-2 2-4 3-5 4-6 4-7 6-9 6-10 7-11 8-12 9-13 10-14 11-17 
67	0-0 2-3 5-4 6-5 7-6 7-7 8-8 9-9 10-10 11-11 12-12 
68	0-1 1-0 3-2 5-5 6-6 7-7 9-12 11-10 13-14 15-16 17-17 17-18 20-24 22-24 23-25 32-27 33-28 34-29 35-30 
69	0-0 1-1 2-2 3-2 4-3 6-4 7-4 8-4 9-5 10-6 11-7 12-8 13-9 14-10 15-10 16-11 20-15 21-15 22-16 24-17 26-18 28-19 31-20 32-21 33-22 34-23 36-24 37-27 38-28 
70	0-0 4-0 5-0 6-1 7-2 12-5 13-6 15-7 16-8 17-10 18-10 19-11 20-12 20-13 21-14 22-15 23-16 24-17 31-27 32-28 33-29 37-33 38-34 39-35 40-36 40-38 40-40 41-41 42-42 43-43 
71	0-0 1-1 2-2 3-3 4-4 5-5 12-12 13-13 14-14 15-15 16-16 17-24 18-24 19-25 20-26 22-21 23-22 26-31 
72	0-0 1-1 2-2 3-3 4-3 5-4 7-6 8-8 14-9 15-10 16-11 17-12 18-13 19-14 20-15 21-16 22-17 23-18 24-19 25-20 26-21 27-22 28-23 30-25 31-26 33-28 35-30 36-31 37-32 38-33 
73	0-0 6-11 7-12 8-13 9-7 11-10 14-14 15-14 16-15 17-16 18-17 22-25 24-25 25-26 26-23 27-23 28-24 30-21 33-22 34-27 35-28 36-29 
74	0-0 1-1 2-2 3-3 4-6 5-7 10-4 11-5 14-8 
75	3-0 4-1 5-2 6-3 7-4 8-5 10-6 11-8 12-8 13-9 14-10 14-11 15-12 16-13 
76	0-0 1-1 3-3 4-4 9-9 10-10 11-11 11-12 12-13 13-14 14-15 17-16 18-17 19-18 20-19 20-20 20-21 21-22 21-23 22-24 23-25 
77	0-0 1-0 2-1 3-4 3-5 4-2 4-3 5-6 6-7 7-7 9-8 10-9 11-10 12-11 13-12 13-13 14-14 15-15 17-16 18-17 19-18 22-21 23-22 24-23 25-23 26-24 27-25 28-26 29-27 30-28 31-29 
78	0-0 1-2 2-3 3-4 5-8 7-6 8-10 9-11 10-12 11-13 13-15 14-16 15-17 16-18 20-22 22-23 24-25 25-26 27-27 28-28 29-29 30-30 31-31 33-32 34-33 
79	0-0 1-1 3-4 7-8 
80	0-0 2-2 3-3 4-4 5-4 7-4 8-5 9-6 10-7 11-8 12-9 13-10 14-11 
81	0-0 1-1 2-3 3-4 4-5 5-5 6-6 6-7 7-8 8-9 9-10 10-11 14-15 15-16 17-18 
82	0-0 1-1 2-2 4-4 5-5 7-7 8-8 9-9 10-10 11-11 
83	0-0 1-0 2-1 4-2 5-4 6-5 7-6 8-7 
84	0-0 1-1 2-2 3-3 5-7 8-8 9-9 10-10 11-11 12-12 13-13 
85	0-0 1-1 5-4 
86	0-0 1-0 2-1 3-2 4-3 7-5 
87	0-0 1-1 2-2 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-14 15-13 16-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 
88	0-0 1-1 2-2 3-3 4-4 5-5 
89	0-0 1-1 2-2 8-8 9-9 10-10 11-11 12-12 13-13 14-14 14-15 15-16 16-23 17-24 18-25 19-17 20-17 22-18 23-20 24-26 
90	0-0 2-2 3-3 4-4 
91	0-0 1-3 2-4 
