13	0-0 1-1 2-2 3-3 4-4 5-5 9-14 13-8 14-9 15-10 16-17 17-18 18-19 19-20 21-21 22-22 23-23 24-24 25-25 26-26 
14	0-0 1-1 2-2 3-2 4-3 5-4 6-5 7-7 8-6 14-8 15-9 16-12 17-13 18-14 19-15 20-16 21-17 22-20 25-21 26-22 27-23 28-24 29-25 30-26 31-27 32-28 33-29 34-30 35-31 39-34 40-35 43-37 44-39 46-40 48-41 49-42 50-43 51-45 52-44 53-46 54-47 55-49 58-50 
15	0-0 4-4 5-5 6-6 6-7 7-8 8-8 9-9 10-10 11-11 12-12 13-15 14-14 15-16 16-17 17-18 19-19 24-27 25-28 
16	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-15 7-16 9-17 9-18 10-19 11-20 12-20 13-22 14-23 15-21 17-25 19-28 19-29 21-27 22-30 23-30 24-31 25-31 26-33 27-34 28-32 30-36 31-36 32-37 33-38 35-40 38-44 40-46 40-47 41-48 43-51 48-41 50-43 55-53 56-58 57-59 58-60 60-61 61-62 62-63 63-64 65-67 67-68 69-69 70-70 71-71 72-72 73-73 74-74 75-75 79-76 80-77 81-78 
17	0-0 2-2 3-3 4-4 5-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 17-18 17-19 18-20 20-23 23-25 23-26 24-27 25-28 26-29 26-30 27-31 29-32 30-32 31-33 32-35 34-34 36-36 38-39 39-40 40-41 41-42 42-43 43-45 45-46 
18	0-0 1-0 2-3 6-1 9-6 10-7 11-8 12-9 16-13 17-14 18-15 19-16 20-17 21-18 22-19 23-19 24-20 25-21 26-22 26-23 27-24 29-25 30-26 31-26 32-27 33-28 34-29 35-34 36-34 37-35 39-37 40-38 41-39 42-31 43-32 44-33 46-40 
19	4-3 5-2 7-4 8-5 12-8 12-9 13-10 14-11 15-12 21-15 25-18 26-19 27-20 28-21 30-23 31-25 32-28 33-29 38-30 39-31 40-32 41-33 43-35 44-36 47-37 48-39 51-40 51-41 52-42 53-43 54-45 55-44 57-47 58-48 59-49 60-50 61-51 62-54 63-55 64-52 65-53 68-56 
20	0-0 1-1 2-2 3-3 3-4 4-5 5-6 7-8 7-9 9-11 11-12 12-13 13-14 
21	0-0 1-1 2-2 3-3 7-6 8-7 9-8 10-15 17-16 27-21 28-22 30-9 31-10 33-28 35-47 38-49 46-44 53-37 57-31 59-33 60-34 
22	0-0 1-1 2-3 2-4 2-5 3-6 4-7 5-8 6-9 7-10 8-10 9-10 10-11 11-13 12-14 13-15 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-25 25-26 
23	0-0 1-1 2-2 4-3 7-7 8-8 9-9 10-10 10-11 11-12 12-13 13-14 14-15 15-16 16-17 17-18 18-19 20-22 22-24 23-26 24-20 27-27 28-28 29-29 30-31 32-30 36-33 37-34 38-37 41-39 
24	0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 11-10 12-11 14-12 15-13 16-14 17-15 18-16 20-23 22-25 23-26 26-28 27-29 28-30 29-34 32-36 33-35 34-37 35-38 35-39 36-40 37-41 39-42 41-43 42-44 44-45 45-45 46-46 47-47 49-49 52-51 53-52 54-53 55-54 58-59 59-60 60-61 61-63 67-65 69-66 72-68 73-69 74-70 77-71 79-76 81-78 82-79 83-80 83-81 84-82 85-83 86-84 87-85 
25	0-0 1-1 2-2 3-3 4-4 5-5 7-6 7-7 8-8 10-9 11-10 12-11 13-12 14-13 15-13 17-15 18-15 20-16 21-17 22-18 23-19 25-21 27-20 29-23 30-24 31-25 32-25 35-28 36-29 41-32 42-33 43-34 
26	0-0 1-1 2-2 3-3 4-3 7-5 9-8 11-9 12-9 13-10 14-11 15-12 16-13 17-14 18-15 19-16 
27	0-0 1-0 2-1 3-2 4-4 4-5 5-3 7-6 7-7 8-8 10-10 11-10 12-10 13-11 13-12 14-13 15-14 16-15 17-17 19-16 20-18 22-20 23-21 24-23 28-24 29-24 33-27 
28	0-0 4-4 6-6 7-7 8-8 9-10 10-11 11-12 12-13 12-14 13-15 15-16 16-17 17-18 18-19 19-20 20-21 
29	1-1 2-2 3-4 4-6 5-7 6-8 10-10 12-13 13-13 14-14 15-15 16-16 17-17 
30	1-1 2-3 3-2 4-4 7-8 8-9 9-11 10-15 11-13 12-12 14-17 
31	0-0 1-6 1-7 2-5 3-8 4-9 4-10 5-11 7-14 7-15 8-16 9-17 
32	0-0 1-1 2-2 4-3 6-6 7-7 9-9 10-10 11-11 11-12 12-13 14-15 17-16 18-17 19-18 20-19 21-20 22-21 22-22 
33	1-1 8-8 9-9 10-10 11-11 12-12 14-13 16-14 17-15 
34	1-1 2-3 6-5 7-7 8-8 9-9 10-10 17-16 
35	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 
36	0-0 1-1 2-2 3-3 4-4 5-5 7-7 7-8 8-10 10-11 11-12 12-13 13-14 14-15 15-16 16-16 17-17 19-18 20-19 21-20 21-21 
37	0-0 1-1 2-2 2-3 3-4 4-4 5-5 6-7 7-6 10-9 11-10 13-12 14-12 15-13 17-15 18-15 19-16 20-17 21-18 22-19 23-20 24-21 31-24 32-25 
38	0-0 1-1 1-2 2-3 3-4 4-5 5-6 8-12 10-13 11-14 12-15 13-16 14-17 15-18 17-20 18-20 19-21 20-22 21-23 22-24 
39	0-0 1-1 2-2 3-3 4-4 5-5 6-6 8-8 9-9 11-12 12-13 16-16 
40	1-1 2-2 3-3 4-4 5-5 7-8 8-9 10-12 11-13 12-14 13-15 14-17 15-18 16-19 17-20 17-21 18-23 19-24 20-25 21-25 22-26 23-27 24-28 25-30 26-31 26-32 
41	1-1 3-2 5-12 5-13 5-14 6-15 7-16 11-8 13-18 14-19 15-20 16-21 17-22 18-23 19-24 
42	0-0 1-1 2-2 3-3 4-4 5-8 5-9 6-5 6-6 9-10 10-11 11-11 12-12 12-13 13-15 15-22 16-18 16-19 17-20 19-26 21-27 23-28 24-31 25-33 26-34 28-35 29-37 30-38 31-39 32-40 33-41 34-42 35-43 36-45 37-46 39-48 41-51 42-50 43-52 44-53 45-54 46-54 47-54 48-55 49-56 50-57 52-58 53-60 55-61 56-62 57-62 58-63 59-64 60-66 61-65 62-67 63-69 64-70 64-71 65-72 66-73 68-75 68-76 
43	1-0 3-2 4-3 5-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 17-17 17-18 18-19 19-20 20-21 21-22 22-23 23-26 26-28 27-29 28-30 29-31 30-31 31-32 32-34 32-35 33-36 34-37 34-38 
44	0-5 4-2 6-3 7-4 8-7 10-8 11-9 12-10 13-11 14-12 14-13 15-14 16-15 16-17 17-18 18-19 19-20 20-21 20-22 21-23 22-25 23-26 23-27 
45	0-0 0-2 1-3 2-4 3-4 4-5 5-6 6-7 7-8 8-9 10-11 11-12 12-13 13-14 16-21 19-16 20-17 21-23 22-26 22-27 23-28 24-29 24-30 25-24 26-31 27-33 30-38 
46	1-1 3-2 4-4 5-5 9-8 12-11 13-12 14-13 15-14 17-16 18-17 19-19 21-21 21-22 22-23 23-24 24-24 25-25 26-26 27-27 28-28 29-28 30-29 31-31 32-32 33-33 
47	0-5 4-2 5-3 6-4 7-7 9-8 11-10 12-11 13-12 13-13 14-14 15-15 15-17 16-18 17-19 18-20 19-21 19-22 20-23 20-24 21-25 22-26 22-27 
48	0-1 0-2 2-3 3-4 4-6 5-7 6-8 7-9 8-11 9-12 10-14 13-18 15-21 18-23 19-24 21-27 22-28 23-29 24-30 25-31 26-32 27-33 28-34 28-35 29-36 30-37 32-38 33-39 34-43 35-44 36-42 38-47 39-48 
49	1-1 2-2 7-7 8-8 9-11 10-11 11-12 12-14 13-15 14-16 15-17 
50	0-0 2-1 2-2 3-3 4-4 5-5 5-6 
51	1-1 2-2 3-3 4-4 7-7 10-10 11-11 12-12 13-13 
52	1-1 2-2 3-3 4-4 4-5 5-6 6-8 7-9 8-10 
53	1-1 3-2 4-4 6-7 7-8 8-9 9-10 10-11 11-12 12-13 12-14 13-15 14-17 14-18 16-19 17-19 18-20 19-21 20-22 21-22 22-23 23-25 24-26 25-27 25-28 
54	1-1 2-2 3-3 6-7 7-9 8-10 9-13 10-14 15-11 16-12 19-17 20-15 20-16 
55	0-1 1-2 11-12 13-15 14-16 15-17 16-18 18-22 20-24 22-28 23-29 28-37 28-38 
56	0-0 0-1 1-2 2-3 6-5 7-6 8-7 9-11 10-10 11-12 13-13 14-14 
57	0-0 1-1 2-2 3-3 4-5 5-6 6-7 7-8 8-9 10-21 11-22 17-23 
58	0-0 1-1 3-3 7-11 8-12 9-13 10-14 11-16 12-17 13-18 17-21 17-22 18-23 20-25 22-27 23-28 24-29 25-30 26-31 27-32 27-33 28-40 29-41 30-42 32-34 32-35 33-36 34-37 35-38 36-39 37-43 38-44 39-45 41-48 41-49 42-50 44-52 
59	0-0 1-1 2-2 3-3 5-4 6-6 7-7 8-8 9-9 11-10 11-11 12-13 13-14 14-15 15-15 16-16 17-16 18-17 19-19 22-22 23-23 24-24 26-26 27-27 28-28 
60	0-0 1-1 2-2 3-3 7-8 8-10 10-12 11-13 12-14 13-15 14-16 16-18 17-19 18-20 19-21 
61	0-0 1-1 2-2 3-3 5-4 6-5 9-10 10-11 11-12 12-13 13-14 15-15 16-15 17-16 18-17 
62	0-0 1-2 3-5 6-6 7-7 8-8 9-9 10-10 11-11 17-16 18-17 19-18 20-19 22-21 23-22 24-23 
63	0-0 1-1 5-2 8-5 9-6 9-7 10-9 11-10 12-11 13-12 14-13 15-14 16-15 16-16 17-17 18-18 24-20 29-23 30-24 31-25 32-26 33-27 34-29 35-28 37-30 40-33 42-34 43-36 44-36 45-37 48-44 49-45 50-46 
64	0-0 0-1 2-4 3-3 5-5 6-5 8-7 9-8 10-9 11-11 12-10 14-13 
65	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-13 13-12 15-14 16-15 17-16 18-17 19-17 20-18 21-19 22-20 23-21 24-22 
66	5-0 5-1 11-6 13-7 14-8 15-9 16-10 17-11 18-12 19-13 20-14 21-15 22-16 
67	0-0 1-1 2-2 2-3 3-4 4-5 4-7 6-8 7-10 9-9 10-14 11-15 11-16 13-24 14-25 15-26 16-27 17-27 18-28 19-28 20-29 21-29 23-32 24-33 25-33 27-34 27-35 28-36 29-37 32-39 33-40 36-42 38-44 39-45 40-46 41-47 42-49 43-48 45-51 46-52 47-53 48-54 50-55 51-56 52-57 53-58 54-59 55-60 
