19	0-0 1-1 2-1 3-2 4-2 5-4 6-3 7-7 8-5 9-6 10-8 11-8 12-9 13-10 14-11 15-12 16-18 17-18 18-14 19-13 20-16 20-17 21-15 22-15 23-22 24-22 25-20 25-21 26-19 27-19 28-30 29-30 30-23 31-23 32-28 33-29 34-26 35-27 36-24 37-25 38-31 39-31 40-32 41-33 42-34 43-35 44-36 45-38 46-38 47-37 48-39 49-40 50-41 51-41 52-42 53-43 54-45 54-46 55-44 56-44 57-47 58-48 59-49 60-50 61-50 62-54 63-55 64-52 65-51 66-53 67-53 68-56 
20	0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-7 7-9 8-8 9-10 10-11 11-12 12-13 13-14 
21	0-0 1-1 2-2 3-4 4-3 5-5 6-5 7-6 8-7 9-8 10-8 11-11 12-10 13-12 14-13 15-9 16-9 17-16 18-16 19-14 19-15 20-17 21-17 22-18 23-24 24-25 25-26 26-26 27-21 28-21 29-19 30-20 31-22 32-23 33-28 33-29 34-27 35-27 36-48 37-48 38-49 38-50 39-51 40-51 41-43 42-42 43-44 44-45 45-46 46-47 47-47 48-41 49-40 50-40 51-36 52-36 53-37 54-38 55-39 56-30 57-31 58-32 59-33 60-34 61-35 
22	0-0 1-1 2-4 2-5 3-6 4-7 5-2 5-3 6-8 7-8 8-11 8-12 9-10 10-9 11-13 12-14 13-14 14-16 15-15 16-17 17-18 18-19 19-20 20-22 21-21 22-23 23-24 24-25 25-26 
23	0-0 1-1 2-2 3-4 4-3 5-5 6-6 7-7 8-8 9-9 10-10 10-11 11-12 12-13 13-14 14-15 15-16 16-17 17-18 18-18 19-22 20-22 21-23 22-24 23-25 24-19 24-20 25-21 26-21 27-26 27-27 28-28 29-29 30-29 31-32 32-30 33-31 34-35 35-35 36-33 37-34 38-37 38-38 39-36 40-36 41-39 
24	0-0 1-1 2-2 3-3 4-4 5-5 6-6 6-7 7-8 8-8 9-9 10-9 11-10 12-11 12-12 13-20 14-18 15-19 16-14 16-15 17-13 18-16 19-17 20-17 21-24 22-25 23-26 24-28 25-27 26-29 27-29 28-30 28-31 29-34 30-35 31-33 32-32 33-21 34-22 35-23 36-40 37-39 38-38 39-38 40-36 40-37 41-43 42-44 43-45 44-41 45-42 46-46 47-46 48-50 49-49 50-47 51-48 52-51 53-52 54-53 55-54 55-55 56-58 57-58 58-56 58-57 59-59 60-59 61-62 62-60 63-61 64-63 65-64 66-64 67-65 68-66 69-67 70-68 71-74 72-74 73-69 74-70 75-73 76-73 77-71 77-72 78-75 79-76 79-77 80-78 81-78 82-79 83-80 83-81 84-82 85-83 86-84 87-85 
25	0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-6 7-7 8-8 9-8 10-9 11-10 12-10 13-11 14-12 15-13 16-14 17-14 18-15 19-16 20-17 21-17 22-18 23-19 24-22 25-22 26-21 27-20 28-23 29-24 30-24 31-26 32-25 33-27 34-28 35-28 36-29 37-30 38-30 39-30 40-31 41-32 42-33 43-34 
26	0-0 1-1 2-2 3-3 4-4 5-5 6-5 7-7 8-6 9-8 10-8 11-9 12-10 13-11 14-11 15-12 16-13 17-14 18-15 19-16 
27	0-0 1-0 2-1 3-2 4-3 5-4 6-5 7-7 8-6 9-9 10-8 11-10 12-10 13-11 14-12 15-14 16-15 17-13 18-19 19-16 20-17 21-18 22-18 23-21 24-22 25-20 26-20 27-24 28-24 29-26 30-25 31-23 32-23 33-27 
28	0-0 1-1 2-3 3-2 4-4 5-5 6-6 7-7 8-8 8-9 9-10 10-11 11-12 12-13 12-14 13-15 14-15 15-16 16-17 17-18 18-19 19-20 20-21 20-22 
29	0-0 1-1 2-2 3-3 4-6 5-7 6-4 6-5 7-10 8-10 9-8 9-9 10-11 11-12 11-13 12-14 13-14 14-15 15-15 16-16 17-17 17-18 
30	0-0 1-1 2-3 3-2 4-4 4-5 5-6 6-7 7-8 8-9 9-11 9-12 10-10 11-13 11-14 12-15 13-16 14-17 15-18 
31	0-0 0-1 1-2 1-3 2-4 2-5 3-6 3-7 4-8 4-9 5-10 6-13 6-14 7-11 7-12 8-15 8-16 9-17 
32	0-0 1-1 2-2 3-5 4-3 5-4 6-6 7-7 8-8 9-9 10-10 11-11 12-14 13-13 14-15 15-12 16-12 17-16 18-17 19-18 20-19 21-20 22-21 22-22 
33	0-0 1-0 2-2 2-3 3-1 4-1 5-4 6-5 6-6 7-7 8-7 9-8 9-9 10-10 11-10 12-12 13-11 14-13 15-13 16-14 17-15 
34	0-0 1-1 2-2 3-3 4-5 5-4 6-6 7-7 8-8 9-9 10-10 11-11 12-13 13-14 14-15 15-15 16-12 17-16 
35	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 
36	0-0 1-1 2-2 3-3 4-4 5-5 6-9 7-8 8-10 9-6 9-7 10-11 11-12 12-13 13-13 14-14 14-15 15-16 16-16 17-17 18-17 19-18 20-19 21-20 21-21 
37	0-0 1-0 2-1 3-2 4-3 5-8 6-5 7-6 8-7 9-4 10-4 11-10 12-9 13-11 14-11 15-13 16-12 17-14 18-15 19-16 20-17 21-17 22-20 23-20 24-21 25-18 26-18 27-19 28-23 29-24 30-22 31-22 32-25 
38	0-0 0-1 1-2 2-3 3-4 4-5 5-6 6-9 6-10 7-11 8-12 9-12 10-7 10-8 11-13 11-14 12-15 13-16 14-16 15-18 15-19 16-17 17-17 18-20 19-21 20-22 21-23 22-24 
39	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 10-11 11-12 12-13 13-13 14-14 15-15 16-16 16-17 
40	0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7 7-8 7-9 8-13 9-14 10-12 11-10 11-11 12-16 13-15 14-17 15-18 16-19 17-20 17-21 18-23 19-22 20-25 21-24 22-26 22-27 23-29 23-30 24-28 25-28 26-31 26-32 
41	0-0 0-1 1-6 2-4 2-5 3-2 4-3 5-12 5-13 6-14 6-15 7-16 8-16 9-10 9-11 10-7 11-8 12-9 13-17 13-18 14-19 15-20 16-21 17-22 18-23 19-24 
42	0-0 1-1 2-2 3-3 4-4 5-8 5-9 6-5 6-6 7-7 8-7 9-10 10-11 10-12 11-14 12-13 13-15 14-18 14-19 15-16 16-17 17-20 18-21 19-22 20-26 20-27 21-25 22-25 23-24 24-23 25-28 25-29 26-34 27-34 28-35 28-36 29-30 29-31 30-32 31-33 32-39 32-40 33-41 34-42 35-43 36-37 37-38 38-46 38-47 39-48 40-49 41-49 42-50 43-50 44-44 44-45 45-53 45-54 46-51 47-52 48-55 49-56 50-57 51-59 52-58 53-60 54-64 55-61 56-62 57-63 58-68 59-69 60-66 61-65 62-67 63-70 64-71 65-72 66-73 67-74 68-75 68-76 
43	0-0 1-0 2-1 3-2 4-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 10-11 11-12 12-12 13-13 13-14 14-16 15-15 16-18 17-17 18-19 19-20 20-21 21-22 22-23 22-24 23-26 24-27 25-28 26-25 27-29 28-30 28-31 29-34 30-35 31-32 32-33 33-36 34-37 34-38 
44	0-4 0-5 1-6 1-7 2-8 3-8 4-2 5-3 6-1 7-0 8-13 9-14 10-15 10-16 11-9 12-10 13-11 13-12 14-17 15-17 16-20 17-18 18-19 19-22 20-21 21-23 22-24 22-25 23-26 23-27 
45	0-0 1-1 2-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 11-13 12-16 12-17 13-14 14-15 15-18 15-19 16-21 16-22 17-20 18-23 19-23 20-24 21-25 22-26 22-27 23-28 24-29 25-30 25-31 26-32 26-33 27-34 28-35 29-36 29-37 30-38 
46	0-0 1-1 2-3 3-2 4-4 5-5 6-6 7-6 8-7 9-8 10-9 11-10 12-11 13-12 13-13 14-14 15-14 16-15 16-16 17-18 18-17 19-19 20-20 21-21 21-22 22-23 23-23 24-24 25-25 26-26 27-27 27-28 28-31 29-31 30-29 31-30 32-32 33-33 33-34 
47	0-5 1-6 2-1 3-0 4-2 5-3 6-4 7-7 7-8 8-9 8-10 9-14 9-15 10-17 11-16 12-11 13-12 14-13 15-20 16-18 17-19 18-22 19-21 20-23 21-24 21-25 22-26 22-27 
48	0-1 0-2 1-0 2-3 3-4 4-5 4-6 5-7 6-8 7-9 7-10 8-11 9-12 10-13 10-14 11-16 12-15 13-17 14-18 15-21 16-22 17-19 17-20 18-23 19-24 19-25 20-26 21-27 22-28 23-29 24-30 25-31 26-32 27-33 28-34 28-35 29-36 29-37 30-40 31-41 32-38 33-39 34-43 35-44 36-42 37-45 37-46 38-47 39-48 39-49 
49	0-0 1-1 2-2 3-3 3-4 4-5 5-5 6-6 7-7 8-8 8-9 9-10 10-11 11-12 12-13 12-14 13-15 14-16 15-17 16-18 17-19 18-20 
50	0-0 1-0 2-1 2-2 3-3 4-4 5-5 5-6 
51	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 7-8 8-9 9-9 10-10 10-11 11-13 11-14 12-12 13-12 14-15 
52	0-0 1-1 2-2 3-3 4-4 4-5 5-6 5-7 6-8 7-9 8-10 8-11 
53	0-0 0-1 1-3 2-4 3-2 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 11-13 12-14 13-15 14-17 14-18 15-16 16-16 17-19 18-20 19-21 19-22 20-25 21-25 22-23 23-24 24-26 25-27 25-28 
54	0-0 0-1 1-5 2-2 3-3 4-4 5-6 6-7 7-7 8-10 9-11 10-9 11-8 12-17 13-18 14-19 15-20 16-12 17-13 18-14 19-14 20-16 21-15 22-21 
55	0-0 0-1 1-2 2-3 3-4 3-5 4-8 5-9 6-6 7-7 8-10 8-11 9-17 10-16 11-18 11-19 12-14 13-15 14-12 14-13 15-24 15-25 16-27 17-26 18-22 18-23 19-20 20-21 21-31 21-32 22-28 23-29 24-30 25-34 26-33 27-35 27-36 28-37 28-38 
56	0-0 0-1 1-2 2-2 3-3 4-4 5-4 6-5 7-6 8-7 8-8 9-11 10-10 11-12 12-9 13-13 14-14 
57	0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-7 6-8 7-11 8-12 9-9 9-10 10-21 10-22 11-19 11-20 12-13 12-14 13-15 14-16 14-17 15-18 16-18 17-23 
58	0-0 0-1 1-2 1-3 2-7 3-6 4-4 5-5 6-8 7-11 8-12 9-13 10-9 10-10 11-16 12-17 13-18 14-19 15-14 15-15 16-20 17-22 18-23 19-21 20-24 20-25 21-29 22-30 23-28 24-26 25-27 26-31 27-32 27-33 28-40 29-41 30-42 31-43 32-34 32-35 33-36 34-37 35-38 36-39 37-45 37-46 38-44 39-44 40-50 40-51 41-48 41-49 42-47 43-47 44-52 
59	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-12 11-10 12-11 13-13 13-14 14-15 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 
60	0-0 0-1 1-3 1-4 2-2 3-2 4-5 5-6 6-7 6-8 7-9 8-10 9-11 10-12 11-13 12-14 13-15 14-16 15-17 16-18 17-19 18-20 19-21 
61	0-0 1-1 2-2 3-3 4-5 5-4 6-6 7-7 8-8 9-9 9-10 10-11 11-11 12-13 13-14 14-12 15-15 16-16 17-16 18-17 
62	0-0 0-1 1-2 2-2 3-5 4-6 5-4 6-3 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-21 22-20 23-22 24-23 
63	0-0 1-0 2-3 3-4 4-1 5-2 6-8 7-7 8-5 9-6 10-9 11-10 12-11 13-12 14-13 15-13 16-14 16-15 16-16 17-17 18-17 19-18 20-18 21-24 22-24 23-19 23-20 24-21 25-21 26-23 27-22 28-31 29-32 30-32 31-33 31-34 32-26 33-27 34-25 35-28 36-29 37-30 38-42 39-43 40-35 41-35 42-39 43-39 44-36 45-37 46-38 47-40 47-41 48-44 49-45 50-46 
64	0-1 1-0 2-2 3-3 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 
65	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-17 20-18 21-19 22-20 23-21 24-22 
66	0-1 1-1 2-2 3-3 4-0 5-0 6-6 7-5 8-4 9-4 10-12 11-12 12-7 13-7 14-8 15-9 16-10 17-11 18-13 19-13 20-14 21-15 22-16 
67	0-0 1-1 2-2 2-3 3-4 4-5 5-8 6-9 7-6 8-7 9-13 10-14 11-15 12-12 13-10 13-11 14-24 14-25 15-26 16-27 17-28 18-29 19-30 20-18 21-16 22-17 23-19 23-20 24-21 24-22 25-23 26-23 27-35 28-36 29-37 30-38 31-39 32-31 33-32 34-33 35-34 36-42 37-40 37-41 38-43 38-44 39-45 40-46 41-47 42-47 43-48 44-49 45-50 45-51 46-52 47-52 48-53 49-54 50-55 51-56 52-57 53-58 54-59 55-60 
